global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
546.9445800966814	-0.4716593455092379	299148.37369713513	0.2224625382062026	664.7303861535114	0.4619770879330644	0.2134228297751143	441866.4862757964	536.5339728420221	0.1760838888224043	287868.70401364367	0.0310055359028208	555.1169241745584	446.7816466750973	0.951527	23.999899	0.0942409049843333	0.0425202098708978	0.0138346652	-0.0711237614	0.1051157174	-0.0121115025	0.0007687139	-0.1350918752	0.0249979094	-0.0655262323	0.0513608838	-0.0018202854	0.0099612801	0.0438438026	-0.0718601623	0.0168770677	-0.0795303215	-0.0625447876	-0.1263800734	0.0429384725	0.1011636508	0.0065462243	-0.0800258431	-0.0493887292	0.0574180499	-0.0625076826	-0.0771530316	0.0237692437	-0.065878755	0.0282362911	-0.0099553822	0.0041597952	0.018023515	-0.0193680629	0.0762869424	0.0870619682	0.1208536058	-0.0425733028	-0.0875694886	0.1817923835	-0.0059537263	0.0165883567	-0.0475232585	0.005768972	-0.0494259738	-0.123620389	0.1122911242	-0.1157681731	-0.0045965836	0.0026450409	-0.1023626995	0.0569664661	0.0247470531	0.0928732009	-0.1058193314	0.0165995976	0.0285503246	0.0718306826	-0.1134991373	-0.0358631637	-0.107449996	-0.0676662855	0.0500163961	-0.029169798	-0.0729123658	0.1695181081	0.0138772865	-0.0368683267	-0.012026995	-0.0442323087	-0.0253894618	-0.0342264489	-0.001897054	0.1141606447	0.0849417819	-0.014168187	-0.029264396	0.069953049	0.027426876	0.1047156167	0.0908595729	-0.0029296861	-0.0657269443	-0.0011001792	0.013686446	-0.0459657779	-0.0252129281	-0.1844788114	0.0077075008	0.0211992468	-0.009868006	-0.0368095297	0.0046203412	-0.0327265654	-0.0168446777	0.0164233216	-0.0941343506	-0.047435481	0.1012680167	0.1115886076	0.0736709723	-0.0586525162	0.0927149366	0.0325341047	-0.0406438432	0.0	-0.0106525935218684	0.0120848647542431	0.0001134777487421	0.0001460439561283	-0.0717433388030457	-0.0215413972488392	0.0051471066626086	0.0004640317954322	0.0420919655449694	-0.031038092729716	0.0009633632002984	0.0017717335634388	-0.0004920273491348	-8.105725742009999e-05	2.420909122966184e-07	6.570278980468354e-09	-0.0001649168073127	-0.0002695358183434	2.7197553334214223e-08	7.264955737004631e-08	-0.000338040509845	0.0002409379292672	5.8051085759566286e-08	1.1427138629626755e-07	0.0	0.0	0.0	0.0	0.0	0.0
547.5486646335127	0.6040845368312375	299809.5401419429	0.3649181276386107	663.4474856259794	-1.2829005275319787	1.6458337635418292	440162.56618343416	535.4558789706924	-1.0780938713296564	286712.9983242768	1.1622863953985658	554.8722722704318	448.6566272999545	1.011602	25.515123	0.096397545795722	0.0538677388111674	0.0457897509	0.1252487346	0.0534187536	-0.129461511	-0.0784973202	0.09794906	0.0067539699	-0.0959721512	-0.1039409786	0.0478544717	-0.0901034797	0.0815312926	-0.0209500774	0.0641528842	0.1130072452	-0.0060519391	-0.0348498293	-0.1022522575	0.1755853158	-0.0587930971	-0.1305775792	-0.0377079222	-0.0808694179	-0.1193756806	-0.1193566054	-0.0428630187	-0.1246607482	0.0948299269	-0.2044935723	0.1029559599	-0.0128461447	0.0856925368	-0.0524712994	0.057970075	0.0625284446	-0.0781689941	0.0293292225	-0.0667171083	0.0197248685	0.0549127501	-0.12151568	-0.0507128114	-0.0857430387	-0.0054126299	0.0038980703	0.0954243218	0.0620139535	0.0759268475	0.1348815851	0.0312627412	-0.035857963	0.097622602	0.0389786226	-0.0458804318	0.0298724607	0.2247107019	-0.1114429221	0.1277531577	-0.070554167	0.1106534921	0.0012069886	0.003062582	-0.0930509611	-0.0586884638	0.0974126727	-0.1292626128	0.0049344653	0.0675178158	-0.0538727991	0.0589162762	-0.0046566653	-0.0038679461	0.0480968124	0.0032377226	0.0687710013	-0.0254998057	-0.0119917036	0.1353951931	-0.0860291847	0.0543804633	-0.0381795348	0.0486914564	-0.0733943473	0.0388327878	0.0135523265	-0.0576732242	0.1938902602	-0.0281821563	0.0217474203	-0.0164850176	-0.0002623953	0.005527305	-0.1548671798	0.0157958454	-0.102566705	0.1086545266	0.006375821	0.1020823852	-0.1382090342	0.0086957586	0.0912295932	0.0278175825	-0.0474206018	0.0	-0.0260921505754367	-0.0154395570535683	0.0006808003216512	0.0002383799220103	-0.022976665918577	0.0487666728844687	0.0005279271767338	0.0023781883842207	0.0635339278454694	0.0214419623005	0.000459757747296	0.0040365599874733	-0.0003300225015871	0.0001620048475476	1.0891485155380743e-07	2.6245570628953516e-08	-0.0001499504574327	1.4966349880000018e-05	2.2485139684275974e-08	2.2399162873057654e-10	-0.000300024636129	3.8015873716000016e-05	1.4452066543908606e-09	9.001478228433884e-08	0.0	0.0	0.0	0.0	0.0	0.0
548.8466839123256	1.2980192788129443	301232.68244155624	1.684854048170076	665.5367644690714	2.089278843091961	4.365086084191683	442939.1848599602	536.4604673070814	1.0045883363890198	287789.8329833322	1.0091977256088585	556.198444952576	453.4547363419509	0.951179	23.991104	0.0847353150615696	0.0480998984650347	-0.0664798575	0.0748186138	0.0733683956	-0.1150551045	0.0483879515	0.1222894895	-0.0817482076	-0.1498766749	0.0364488246	0.0274610319	-0.0175471284	0.1048281396	0.1132070077	-0.082376686	0.0809305546	-0.0786777403	-0.0267434077	-0.0158165768	0.2391053094	-0.1335364292	0.1483082973	0.032849403	0.0117159086	-0.0697374367	-0.0145485678	0.0059073064	0.021304208	0.0177589779	-0.0709252611	-0.0826608736	-0.0373815832	0.0460482186	0.139802892	-0.1444606043	0.1205446205	-0.061336925	0.1255705581	0.0165268018	-0.0090972389	0.0990871114	0.0638929717	0.0702505477	0.0810604598	-0.070363013	0.0446551577	0.0554137229	-0.0918238921	-0.059423264	0.1202523979	-0.0171400476	0.090079557	0.0985420915	0.0129942388	0.0934157348	-0.0808718018	0.1297628603	-0.0823115913	-0.058182795	0.1021209963	0.0786805197	0.1145824863	0.0612873043	0.0434180401	-0.0437449859	0.0210913398	-0.0392182073	-0.1559353622	0.0651723499	0.1436519106	-0.0693011978	-0.1663056858	-0.0191715909	-0.1074054894	0.1100195956	-0.0677185772	0.0906048308	-0.0981501036	0.1439360501	0.0042890866	0.0215802515	-0.0317895515	0.0482995526	-0.0062186136	0.1003628378	-0.0131517063	-0.0290503277	0.0864404743	-0.0251844479	0.0981224178	-0.1757179085	0.0582223797	-0.0200296967	-0.0486782476	0.0082053944	-0.0501131049	-0.0921940023	-0.0548659587	0.1336687194	-0.0137218692	0.1564290549	0.0897036946	0.0230516017	-0.0540076933	0.0	-0.0321584983275897	-0.0060663477521529	0.0010341690146855	3.680057505005175e-05	-0.0692698625211249	-0.0462931966025478	0.0047983138536955	0.0021430600516821	0.0511636962101107	-0.0123702316353587	0.0001530226307124	0.0026177238098804	-0.0005860335455862	-0.0002560110439991	3.434353165523328e-07	6.554165464950913e-08	-0.000149869833369	8.062406369998068e-08	2.2460966954051832e-08	6.500239647498543e-15	-0.0004440437494964	-0.0001440191133674	2.074150501513201e-08	1.9717485146682162e-07	0.0	0.0	0.0	0.0	0.0	0.0
549.8498904210471	1.0032065087215187	302334.9019960375	1.0064232991412183	666.7406613195367	1.2038968504652985	1.4493676265602653	444543.10945681314	537.6669759991099	1.2065086920284784	289085.77708002744	1.4556632239402698	556.5886029697795	452.1494755941325	0.891692	22.490702	0.0598588638547032	0.0307465025941627	-0.0695335378	-0.0563786384	0.1240150279	-0.0228029888	0.0807344132	0.0184213605	-0.1001792759	-0.0421723377	0.1097133307	-0.0945844627	0.0076339261	-0.1000866125	0.0179434524	-0.0427426234	-0.0895300091	-0.1484601179	0.0643807634	-0.0355406579	0.0660989435	0.0105760997	0.0467752853	0.0258837642	-0.1075989051	-0.0266385567	-0.0011299121	0.1057497459	-0.0263845612	-0.0767828186	-0.0933574285	0.0549347895	-0.1152789925	-0.0028833921	-0.1182019654	-0.0924444919	0.0525650963	-0.0217889385	0.0983870718	-0.1132601726	0.0476499641	0.0100558622	-0.0911328825	-0.1347870992	0.113408858	0.0764699885	-0.196769585	-0.1000078883	0.0295143348	-0.0703138545	-0.0451179143	-0.050413876	0.1671705334	0.0489258577	-0.0669841146	-0.1504387581	-0.0324224085	0.0199338248	-0.0143302043	-0.0010615683	0.0304464352	0.0121018439	0.041549836	0.0799759099	-0.0781146006	-0.1238238343	-0.0283752096	-0.104716758	0.0592441561	-0.0297552652	0.0792532814	0.0725634834	-0.0570251406	-0.0967758653	-0.0595283117	0.0738818997	0.0896195156	0.030105383	-0.0413296864	0.0955269126	0.1202874063	0.0383533874	-0.0278191808	0.066082661	-0.0603780778	0.0857498878	-0.0660181749	0.0288174032	-0.0232705901	0.0667368641	0.0329961476	-0.0357597361	0.0670979297	-0.0393874161	-0.0217280758	0.16351122	-0.1633616369	0.0715665603	-0.0126828581	0.0714987095	0.0400712709	0.0724512591	0.0881379191	0.018244636	-0.0603787714	0.0	-0.047370446282386	-0.0152119479547963	0.0022439591809924	0.0002314033605794	-0.0852253601644434	-0.0159554976433185	0.007263362015159	0.0002545779050459	0.0420224623953373	-0.0091412338147734	8.356215565635664e-05	0.0017658873457675	-0.0003610592149574	0.0002249743306288	1.30363756705654e-07	5.061344944187663e-08	-0.0002219028501611	-7.203301679209998e-05	4.92408749096196e-08	5.188755508170958e-09	-0.0005380400909118	-9.399634141540007e-05	8.835312199480456e-09	2.8948713942837805e-07	0.0	0.0	0.0	0.0	0.0	0.0
549.9068234301236	0.0569330090764879	302397.51445500914	0.0032413675225034	667.6360234196478	0.8953621001111287	0.8016732903154109	445737.8597676005	538.0678758565662	0.4008998574562383	289517.03902879707	0.1607206957084322	556.7365109914363	453.8828351965061	0.9619700000000002	24.263292	0.0847950209225068	0.0495250610759656	0.0361201836	-0.0906060167	0.1114968677	0.0803164861	-0.0237965182	-0.1542657939	-0.0852988478	0.0126964959	0.0870551117	0.0625973247	0.1001957987	0.0063798384	-0.0933378036	0.0603254061	-0.0578515057	-0.1115752548	-0.1107052563	0.1108886798	0.0063659851	-0.0422842732	0.0488222188	-0.0216966992	0.1329963177	0.0063755862	-0.0974806497	0.0375979466	-0.0704903876	-0.1013251603	-0.0033911383	-0.0864660544	0.0876327952	-0.0544251753	-0.0679291956	0.0147823984	0.1326380345	0.045879967	0.0099723261	0.1272282422	-0.0248325637	0.0656858257	0.0021929871	-0.0747280486	-0.1330494459	0.0062062398	-0.0433781954	0.0867358356	0.0139034657	0.0389867918	-0.128791462	0.0501838665	0.1011836818	0.0372662304	-0.0218626151	0.1759911803	0.0686780795	-0.07203559	-0.0854403849	-0.1181573146	-0.096673983	0.0969727441	0.0330079033	-0.0104978356	-0.0692184323	-0.0876885831	-0.1185090091	-0.0205421845	0.0374792144	-0.0145241354	-0.0054318552	-0.0407890127	0.0356370091	-0.0927828471	-0.0258489225	-0.0215777257	-0.0345975012	-0.0204226923	0.0655592278	0.1053078156	0.0946618588	0.0034370676	-0.0926421981	0.0474301667	-0.0037814342	-0.0712406272	-0.0431105801	-0.1262439271	-0.0944289602	-0.0044911127	-0.0103275567	0.0101092928	-0.0342669513	-0.0651594549	-0.0121655601	-0.0224800492	-0.1434825397	-0.0276320176	-0.0462994215	0.1083234524	-0.0535060334	-0.0540738392	0.0865329627	0.013405232	-0.066508354	0.0	-0.0295740295608197	0.0177964167215663	0.0008746232244642	0.0003167124481276	-0.0428092170542839	0.0424161431101595	0.0018326290648007	0.0017991291963415	0.0250143597889263	-0.017008102606411	0.0002892755542702	0.0006257181956498	-0.0002645522636145	9.650695134290002e-05	6.99879001835559e-08	9.313591657500872e-09	-0.0002119348137197	9.968036441400013e-06	4.4916365266403936e-08	9.936175049707858e-11	-0.0004930279090087	4.5012181903100095e-05	2.026096519677772e-09	2.4307651906149094e-07	0.0	0.0	0.0	0.0	0.0	0.0
549.738712391307	-0.1681110388166189	302212.65190165216	0.0282613213720027	666.8050139807901	-0.8310094388576772	0.6905766874705516	444628.9266699217	536.897635702485	-1.1702401540811709	288259.0712229183	1.369462018223922	556.4904440556473	461.0911647790346	1.051454	26.520287	0.2484771384849369	0.1629864792698567	0.1156202241	0.1089873961	0.0819621935	0.0570277891	-0.1233555756	-0.102576827	0.0611603379	-0.152113861	-0.0796423639	-0.0769766387	0.0544230718	0.0851430306	-0.1276835955	0.1033765834	0.0932550321	-0.0348252986	-0.2019557123	0.0206441939	0.0503114961	-0.0358640989	-0.023502052	0.0354164304	0.0938798391	-0.1134139185	-0.0263919655	0.038849053	-0.015079478	-0.0954725815	-0.121482413	-0.0487696254	0.0106321806	0.0656841241	0.0200998393	0.0135378152	-0.0883554744	0.1193201607	0.0198567409	-0.1878924826	-0.1072222915	-0.068531428	-0.0023514522	-0.0293633754	-0.0869225839	-0.0259923969	0.0204030482	-0.1314110053	-0.1265559387	0.1236284385	0.0087923574	0.1682542465	-0.02505306	0.1136855193	-0.1076499566	0.0376476194	-0.0223243324	0.0146529889	-0.0441372926	-0.0942418136	-0.0380577518	0.0505802079	0.0833283781	0.0123131712	-0.0064787834	-0.016665445	-0.051713852	0.0816387966	0.0196917462	0.092973134	0.0305031838	-0.1234504268	3.23598e-05	-0.0259513392	-0.0514986305	-0.1922939408	0.0283440864	-0.0739041464	0.0635984285	0.168073439	-0.1279540762	0.0623006081	-0.0857566298	0.038478352	0.0520017694	-0.0692049177	-0.0515947474	-0.0309935778	-0.0119578372	-0.1141754507	-0.0676465364	-0.0316965656	0.0599594387	-0.064069846	-0.0845973555	0.0655844627	-0.0257106991	0.0215655437	0.0869656924	0.0361710983	0.0117738089	0.1545878986	0.0848895389	0.0085419939	-0.0723719246	0.0	-0.0476944848651896	-0.0181204553043699	0.0022747638865558	0.0003283509004376	0.1018196387991992	0.1446288558534831	0.0103672388451993	0.0209175059454875	0.0597219334216703	0.034707573632744	0.0012046156674723	0.0035667093316224	-0.0009751103979745	-0.0007105581343599	9.508402882379878e-07	5.048928623051637e-07	-0.000311657325412	-9.97225116923e-05	9.713028848296127e-08	9.944579338220911e-09	-0.0007031523368432	-0.0002101244278345	4.4152275172776016e-08	4.94423208808053e-07	0.0	0.0	0.0	0.0	0.0	0.0
549.2459066216875	-0.4928057696195083	301671.06594067946	0.2428575265702758	667.114714219165	0.3097002383748304	0.0959142376494267	445042.04192771815	538.2730443084124	1.3754086059274186	289737.8702290461	1.8917488332592047	556.9159218505729	449.4810154771884	1.555914	39.244038	0.1940513965410094	0.1527049665874766	-0.155615391	-0.0729890749	0.0351889094	-0.0942279652	0.1617575712	0.0255487189	0.1093794843	-0.2093907841	-0.0460838507	0.0235830584	-0.0130850358	-0.0586248195	-0.152707779	-0.1326799499	-0.0349539744	-0.2240007923	-0.0752531802	0.0253541176	-0.1190635421	-0.0811990781	-0.1172915317	0.2118517886	0.0561658503	-0.0817154709	0.1247860886	0.1544957239	-0.0168418705	-0.0060196897	0.1234786247	0.0190030799	-0.1031552907	0.0002815604	-0.0389123195	-0.0890761653	-0.0262600127	0.063725463	-0.0823902571	0.0857924156	0.0262824653	0.0093473289	-0.022896376	0.0124676999	-0.0437489011	-0.0372674509	-0.0224479941	-0.085019402	0.0973402377	-0.1581670087	-0.0164881105	0.0100585024	0.0065818755	0.2570659093	-0.0600967076	-0.1089979021	0.0712665564	-0.0879434237	-0.0595864931	-0.1295503613	0.0182314564	-0.1376399005	0.0189214184	0.0284719015	-0.0096649503	-0.0836931952	-0.0868076635	-0.0139050442	-0.152117199	-0.0707394551	-0.0617728919	-0.0169124181	0.0228700477	-0.0895333465	-0.1276953407	-0.0405481514	-0.0550528754	0.0114411683	-0.1177673649	0.101322618	0.1462965526	0.0123240766	-0.0938695361	0.0583825753	0.0764594327	0.1252838906	-0.0554390993	-0.033978987	-0.0523903641	-0.0847464393	-0.0706553155	0.092767565	-0.1929811519	-0.0050981142	0.0005602924	0.0837781876	-0.1601333354	0.1415550464	0.0013244945	-0.063442326	0.0493311424	0.0920126997	0.0832083783	0.0036635686	-0.0779460309	0.0	-0.0676606561388553	-0.0199661712736657	0.0045779643891404	0.0003986479953293	-0.0455958457012144	-0.1474154845004135	0.0020789811452089	0.0217313250704916	0.0585291450624652	-0.0011927883592051	1.4227440698552026e-06	0.003425660821743	-0.000695688625281	0.0002794217726934	4.839826633453677e-07	7.807652705517797e-08	-0.0005177467635155	-0.0002060894381035	2.6806171113077505e-07	4.2472856497816364e-08	-0.0007271801742007	-2.4027837357499995e-05	5.773369680784723e-10	5.287910057505603e-07	0.0	0.0	0.0	0.0	0.0	1.0
549.6040863893362	0.3581797676487213	302064.6517758569	0.1282927459528919	668.4751429953594	1.3604287761944531	1.850766455097938	446859.01680266624	538.6542736238646	0.381229315452174	290148.42649325315	0.1453357909601332	558.1274627980245	451.7516948693666	1.335205	33.677216	0.1806035883508011	0.1085480977543107	0.0826723499	-0.0161078568	0.0613403554	-0.1614390631	-0.0649743092	0.0965422171	-0.0221300455	-0.2209863334	0.12782694	0.085989629	0.0433765982	-0.0602173387	0.0683243564	0.1089069822	-0.0563536719	-0.2487771315	0.0722620443	0.0013644314	-0.0764148346	-0.1131912385	0.0374268267	0.0459232683	-0.1152395294	-0.0767601228	-0.0246501356	0.0129875876	0.0052320119	0.0962926577	0.0065249171	0.0731167866	0.0658657963	-0.0862416146	0.0630500596	0.0682319131	0.0636114176	0.1702567463	-0.1062456613	0.092479755	0.1457101633	-0.136516949	0.0884737755	-0.0327164686	0.1294324961	0.1552496547	-0.0711457851	-0.0798715187	0.0163581019	0.0945907802	0.0099236758	-0.141320461	0.0834265894	0.2438674305	0.0698666919	0.0255342009	0.0448334975	-0.0709023925	0.0991356392	0.0019120414	-0.0749141265	0.0373042917	-0.0445260621	0.1257371613	0.036773965	-0.0460337401	0.0175628244	-0.091925642	-0.0419632502	-0.0690631875	0.0320129778	0.101813424	0.0411142013	0.0859589839	-0.0029974693	-0.0445300157	-0.1285273858	0.0964111052	0.0765172265	0.116199338	0.0849060886	0.0311076509	-0.0483860362	0.1791424913	-0.1812958315	0.0440218512	0.0082111861	0.1221770725	0.0549752418	-0.0320468724	-0.0583152082	-0.0710222767	-0.0542096365	-0.0511179183	-0.1417139223	0.0053788353	-0.1454976786	-0.0058238305	-0.0025010853	-0.0421857423	-0.0376252267	0.0948575759	0.0814902283	-0.0012213705	-0.0832083783	0.0	-0.0531927216161847	0.0144679345226706	0.0028294656329369	0.0002093211293522	-0.1308478910489299	-0.0852520453477155	0.0171211705919526	0.0072679112359689	0.025272745847289	-0.0332563992151762	0.0011059880887591	0.0006387116826616	-3.80810789795238e-05	0.0006576075463014	1.4501685762447291e-09	4.324476849526482e-07	-0.0002229861472684	0.0002947606162471	4.9722821873604576e-08	8.688382089037015e-08	-0.0007270041514445	1.760227561999799e-07	3.098401070023755e-14	5.285350362175375e-07	0.0	0.0	0.0	0.0	0.0	0.0
549.8915182692824	0.2874318799462116	302380.6818644965	0.0826170856094134	667.6321301064472	-0.8430128889121988	0.7106707308720913	445732.66115047206	538.270441090482	-0.3838325333825878	289735.067751742	0.1473274136828954	557.5045096082238	452.9714734958856	1.064828	26.857626	0.3341496528216677	0.2222646517175557	-0.0224829213	0.1327955107	0.1000989168	-0.1408461643	-0.007302747	0.1004061195	-0.0978374735	-0.1823970652	0.0161330048	-0.0808125794	0.0112977613	0.0893697679	-0.0674658306	0.0062962466	0.152967971	-0.1904265916	-0.0409216743	-0.0409316745	0.1255859647	0.0943712107	0.1169673784	0.098830718	-0.0686312508	-0.0600246111	0.0026845343	-0.0114398263	0.0348785291	0.00530049	-0.0007040273	-0.0437380907	0.0112633745	-0.0189932864	-0.0508800322	0.0369199968	-0.0968235921	0.1357617315	-0.044047873	-0.0369553912	-0.0325460078	-0.11563417	-0.0412647392	0.0885685466	-0.0180056352	-0.0519330793	-0.0517667086	-0.0236830347	-0.0852656669	0.0210061334	0.1676284111	0.0218796472	0.1372351196	0.1204054775	-0.093759821	0.046689788	-0.0624777768	0.0229889163	0.0187772842	-0.0022860694	0.133264351	0.0551915918	-0.0287789657	0.0539171877	-0.0022496766	-0.0435423296	-0.1708732241	-0.0432824369	0.0102404648	-0.0176367489	0.0116985029	-0.1221295127	0.1163475785	-0.0436859505	0.1228411548	-0.1198704745	0.1176734397	-0.0839379563	-0.0713339314	0.1906788067	-0.0655860496	0.0384672289	-0.0507088254	0.0704897358	0.0142097933	0.0718366479	0.0648702544	0.0471666458	0.0010278783	-0.1374729492	-0.0448183528	-0.0776847827	0.0569481425	-0.0404009902	0.0166872504	0.0353824024	-0.0228042686	-0.0592017636	-0.1331157559	0.0729227235	-0.1241660146	0.1359617356	0.0797358525	-0.006104138	-0.0881379191	0.0	-0.062070551293587	-0.0088778296774022	0.0038527533378898	7.881585978096498e-05	0.0599533850170104	0.1908012760659403	0.0035944083749978	0.0364051269483911	0.0989843146140003	0.0737115687667113	0.0054333953700496	0.0097978945396033	-0.0009541214277999	-0.0009160403488203	9.1034769898692e-07	8.391299206669565e-07	-0.0002390175376962	-1.603139042779999e-05	5.7129383326354384e-08	2.5700547904855716e-10	-0.0010101119784286	-0.0002831078269841	8.01500416996591e-08	1.0203262089649406e-06	0.0	0.0	0.0	0.0	0.0	0.0
548.8999541853153	-0.9915640839670914	301291.15970464126	0.9831993326134972	666.7739461212761	-0.8581839851710811	0.7364797524041183	444587.4952261385	536.5963399683387	-1.67410112214327	287935.63206741697	2.802614567161356	555.2698744958051	450.7966597241272	0.989712	24.963001	0.284097003303795	0.1970075554363566	0.0279860581	-0.0477527416	0.1378637735	-0.087376393	-0.0090845067	0.0380618536	-0.1076574873	-0.0833949214	0.120704007	-0.0354702581	0.1095870617	-0.0551895835	-0.0118281493	0.0288224087	-0.0261261476	-0.1664760537	0.1092756709	-0.0881949087	0.0744894334	-0.0847945812	-0.0586361327	-0.009972203	0.1355087601	-0.131739435	0.0340936813	-0.0076586774	-0.0069330943	-0.0040658752	0.0344437056	-0.0123620438	-0.0496052066	0.0454764783	0.1235698922	-0.1982747928	-0.0489924734	-0.0413137237	-0.067471204	0.0821366071	-0.0337526962	0.0536125181	0.0886525976	0.021857376	-0.1927528332	-0.0030514182	0.097187413	0.0614475185	0.119946262	0.0106650355	0.0018973274	-0.0832231073	0.1763283315	0.0865467347	-0.0458780607	-0.0890880453	0.0033275799	0.0825087981	0.0229917806	-0.1251610447	-0.1035591809	0.0837387486	0.1280315176	-0.026719828	0.0166353526	0.0846601939	-0.0117781702	0.0533954822	-0.1495025778	-0.0181825955	0.0131125006	0.0155238013	-0.1262784017	0.0314454466	-0.1862674722	-0.0980869758	-0.0132077504	0.0528168822	0.0367954208	0.1126468445	0.1059571291	-0.0009899786	-0.0057682319	0.107983797	-0.1015229512	0.0519516199	0.0191187292	0.0158742869	0.0214055927	-0.0647764265	-0.0728094419	-0.0303333105	0.1363719754	-0.0375992301	0.1075259048	0.0854083014	0.0434339971	-0.1864266552	-0.020593436	-0.0181230627	0.0621559312	0.0890982705	0.0779460309	-0.0109760526	-0.0927149366	0.0	-0.0508381903426737	0.0112323609509132	0.0025845215973179	0.0001261659325316	-0.1212653387674009	-0.1812187237844112	0.0147052823863725	0.0328402258500507	0.0645530695002776	-0.0344312451137227	0.0011855106400812	0.0041670987819076	-0.0002390334218846	0.0007150880059153	5.7136976777861176e-08	5.113508562039202e-07	-9.291306916714426e-05	0.000146104468529	8.632838422058533e-09	2.134651572415784e-08	-0.000727010983778	0.0002831009946506	8.014617317215909e-08	5.285449705338553e-07	0.0	0.0	0.0	0.0	0.0	0.0
