global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
658.0386983823713	0.4065818352601127	0.1653087887634814	433014.9285687655	991.2527413276272	-0.0349848303255839	982581.9971895358	0.0012239383529098	623.2964051213097	-0.1482146756732163	388498.4086371478	0.0219675900849167	790.1188223841078	497.7136900914858	1.087007	16.63271	0.0379392945766101	0.0215608735782059	0.0814754439	0.0035573287	0.0758641102	-0.0334697493	0.0042213566	0.018118634	-0.0254876541	0.0514257175	0.005569865	0.1098017669	0.0140963552	0.0268298266	0.1088326767	-0.0600547737	0.0084911565	0.013590107	-0.0051966359	-0.0092548598	0.0983419306	0.0969388977	0.0080500894	0.1342385224	0.0231136302	-0.1014553994	-0.098933634	-0.0792325558	0.0201696745	0.0038575852	-0.0378740594	0.0230908166	-0.112247731	-0.0636692491	0.0833431733	0.0914521613	-0.0134412635	-0.1053208354	0.1767458761	-0.0471386739	-0.0603113552	-0.0776771758	-0.0465195311	0.0737772598	-0.1385999575	-0.0450565794	-0.0754085987	-0.081754133	0.0021304542	0.0217337165	0.0293494655	0.0456294659	0.0176605982	0.1656230915	0.032633458	-0.0350649796	0.0076693484	0.050149466	0.0345839008	-0.1321636437	-0.0115294576	0.0316756308	-0.0658251772	0.0161385087	-0.0724504414	0.0364519525	-0.0096333509	-0.0160522203	-0.0336171067	-0.0659741492	0.06271523	0.0218788613	-0.0003108643	0.0418382679	-0.0098647138	-0.0041582571	-0.0677755787	-0.149188959	-0.0871575034	-0.0525012752	-0.1122299444	0.0949000912	-0.0577274521	0.027980103	0.1905526692	0.0655405804	0.0600688013	-0.0514508478	0.0742989476	0.0395420691	-0.0712834223	-0.076070998	0.008106304	0.0739949934	0.0775112921	-0.0336606531	0.0468530756	0.0405076383	0.1070532659	0.0411292138	0.0839235738	0.0708355805	0.032704334	-0.0641463128	-0.0912133609	0.0406328138	0.1187344806	-0.0398472368	-0.1168104725	-0.0205098678	-0.0593056882	-0.0266303944	-0.1036145805	0.0742632484	0.0	-0.047737032053547	0.0158121227517398	0.0022788242292813	0.000250023225916	0.1274020195137097	-7.566239274589548e-05	5.7247976760341375e-09	0.0162312745761716	-0.0457907426562869	-0.0045441859216595	2.0649625690608444e-05	0.0020967921130142	0.0006091412637174	-1.2099099375599987e-05	3.7105307916323117e-07	1.46388205700644e-10	0.0010949253757259	0.0001080747514021	1.198861578408503e-06	1.1680151890647309e-08	-0.0002568342847354	0.0002299726194314	6.596384981554454e-08	5.288740568818551e-08	0.0
658.1182716698995	0.0795732875282055	0.0063319080880464	433119.65950577566	992.3832518522404	1.1305105246132143	984824.5185568272	1.278054046261245	623.4222963036005	0.125891182290843	388655.3595284543	0.0158485897785862	791.0699699347316	487.1031505375692	1.109443	16.976009	0.091454331597518	0.0437389751573659	0.1162953893	0.0608026242	-0.0908680085	-0.0601219403	-0.0762613383	0.0320261966	0.029677054	-0.1729569919	-0.1258239918	0.0662583394	0.0882463561	-0.044300588	0.0133648327	0.0174714122	-0.0433859354	0.0004127511	0.0515978909	-0.0218141367	0.0561039779	0.0958309088	0.0429285962	0.0579548836	0.0311281223	0.1270425726	0.0880265363	0.0639813678	0.101474209	-0.0580688699	-0.0248040118	0.2678836677	0.0647342644	0.0836507548	0.0480213096	0.0756634718	0.1040351466	-0.0282904819	0.0498924524	0.1368767927	0.0404001761	0.1372884935	0.0734030407	0.027803742	0.0030146267	0.0017034648	-0.0389908875	-0.074328738	-0.0175314775	-0.085742387	-0.0058257065	-0.0377917774	0.0591378463	-0.1133058761	0.0768419103	0.0725229221	0.0043135512	0.0578677633	-0.0318791925	0.0653781792	0.1744931051	0.0281736063	0.0647903791	-0.1136864754	-0.0113636193	0.0730750531	-0.0640307534	-0.0387611283	-0.0618404613	-0.1072781287	0.0387543311	-0.0921037584	-0.0386456474	-0.0052001523	-0.0013658635	0.2687435536	-0.0132743307	0.0217164516	-0.0184715279	0.0269625921	0.0844456655	-0.0950112187	0.0596218955	-0.0653059608	-0.0874663194	-0.0202544257	-0.0031636429	-0.0177218749	0.0128905092	0.0344380599	-0.088078166	0.0942234123	0.1232601763	-0.0773359749	-0.12984642	0.0467285931	0.163453197	-0.0074362769	-0.0348931336	0.0099933407	0.0041115789	0.024015296	-0.0251684244	0.1447883195	0.0515158871	0.1207416045	0.1553003965	-0.0663555524	-0.0953317323	0.0699968111	-0.0130394465	-0.029001679	-0.1013372972	0.0797358525	0.0	-0.0697070517023092	-0.0219700196487622	0.0048590730570284	0.0004826817633669	0.1275386453329474	0.0001366258192377	1.8666614482374527e-08	0.0162661060533633	-0.064381751986545	-0.018591009330258	0.0003456256279177	0.0041450099888569	0.0002893404129211	-0.0003198008507963	8.371787454935267e-08	1.0227258417003734e-07	0.0008998878277142	-0.0001950375480116	8.097981024681816e-07	3.8039645134416166e-08	-0.0007571294219126	-0.0005002951371771	5.732449615257078e-07	2.502952242831533e-07	0.0
659.5951268692362	1.4768551993366827	2.181101279807793	435065.7313896438	993.4909693189888	1.1077174667484542	987024.306118384	1.2270379861396126	623.1364690886071	-0.2858272149934464	388299.0591082166	0.0816971968309098	790.6963232523681	498.3254202294023	1.144073	17.505899	0.0683948162617745	0.0390161565526249	0.0798249232	0.0280703452	-0.0017263102	0.135566735	0.0511313986	-0.0144932363	0.1629140464	0.0855697583	0.0622886597	0.0641529116	0.1278056021	-0.0616704586	0.1032766759	-0.0707455431	0.0621361915	-0.0016805668	-0.0017343719	-0.1152821263	0.079520439	0.0801656985	0.0033782748	-0.0791676459	-0.0395444032	-0.0517400488	-0.0639972069	0.0659029777	-0.049802839	-0.092760942	0.1151739126	0.0547074845	0.0316762982	0.0547516676	-0.0250981195	-0.0036437672	-0.0187072816	0.0410132257	0.0349732596	0.099971081	0.0072587474	0.1807639996	-0.0919002581	0.1320812494	0.125375793	-0.0764943299	-0.0262666573	0.0299228126	-0.0015840711	0.0475345417	0.0109491483	0.1203929376	-0.0370393712	-0.1191435833	0.0373585318	-0.0218719126	-0.0575719592	-0.158192467	0.0619752617	-0.1107213155	0.0573440015	0.067935343	-0.0114596754	0.0031716694	0.0071761354	0.1269685968	0.0633354676	-0.0960328498	-0.0428439056	-0.0156164461	0.003130713	0.0310714508	0.0433638209	0.0818749932	-0.0055609796	0.1639156109	-0.0434435984	0.0489013489	-0.0838207334	-0.0323885124	-0.0650253217	0.0185529737	-0.0154982891	0.0029256271	-0.028860179	0.0923145609	-0.0474802225	0.0070240242	-0.11040816	0.0263653018	-0.0950532747	-0.0727011698	-0.0813844967	0.0682837307	-0.021306021	-0.0149525247	0.0287611528	-0.0314866112	0.033210132	-0.0437986647	0.1457127632	0.1035019183	-0.0300328404	-0.0591307325	-0.0326770856	0.1141159555	0.0403322717	-0.0949125566	0.0649796239	0.059896036	-0.0372200839	-0.0313600711	-0.09887984	0.0848895389	0.0	-0.0634617844568623	0.0062452672454468	0.0040273980864492	3.900336296705188e-05	0.1219721655391765	-0.0055664797937708	3.098569729445967e-05	0.0148772091663162	-0.0313199172165283	0.0330618347700167	0.0010930849183598	0.0009809372144501	0.000304257444024	1.491703110290002e-05	9.25725922440175e-08	2.2251781692488657e-10	0.0010759307159011	0.0001760428881869	1.1576269054194537e-06	3.09910984811854e-08	-0.0004776646521516	0.0002794647697609	2.2816351991510907e-07	7.81005575375687e-08	0.0
660.2732181203718	0.6780912511355837	0.4598077448666212	435960.722567032	995.2027093135948	1.7117399946059777	990428.4326251196	2.9300538091336725	624.1494384842302	1.012969395623145	389562.52156018	1.0261069964691194	791.6899864190717	495.1546170482897	1.077943	16.494011	0.049576138386493	0.0301030340118983	0.0435481487	0.1119551631	-0.1397415547	0.0315747559	-0.0221454908	0.0652666412	0.0185369276	-0.0703054141	-0.0030171912	-0.1517627422	0.0174918894	-0.0574798015	0.0107936688	-0.0185234246	0.0656176196	0.0378295899	-0.0148618055	-0.0816124261	0.105585145	-0.0489013533	-0.0016136389	-0.0789504924	0.0153239571	0.0416732399	0.0569605469	0.027409097	0.0267580313	0.0308497412	0.0078908947	0.0241516633	-0.0353406569	-0.0002883966	0.1107033577	0.0492625666	0.004241517	-0.0768294257	0.1459171216	0.0213364814	-0.0506189042	0.0622613889	-0.1237276218	0.0544480774	-0.0002514741	0.1056402274	0.0514841907	0.0088573103	0.1057311582	0.1197920672	0.250448959	-0.1260165279	0.0664674442	-0.0560061726	0.0618396097	-0.0956393939	0.0182851744	-0.0498223547	-0.0075623649	0.1311635532	-0.0170578222	-0.01068021	-0.0395361498	-0.0448393344	0.0782969723	0.0702214387	0.0355612992	0.0039664129	-0.0085825789	-0.034689644	0.0210119418	-0.0288428416	0.0171641018	0.0569597692	-0.0462902037	0.03199509	0.0025910277	-0.0203332039	-0.0205593452	0.0190399446	-0.0708381394	-0.0135512239	0.0322567133	-0.0646634555	0.0980780878	0.0083620236	0.1130062526	-0.0166119135	-0.1083603695	0.0472887147	0.0589702107	-0.0423070072	0.0591308469	-0.1382072024	-0.0260879894	0.0320032863	0.0796854765	0.024531833	0.01923698	-0.029095908	0.0095836216	0.02628982	0.0712695698	-0.0068403328	0.0338860487	0.064409151	0.0799803426	0.0016852957	0.1196726938	-0.0222868661	0.0960093493	-0.0337045224	-0.096246578	0.0897036946	0.0	-0.0635504459788478	-8.866152198550026e-05	0.0040386591841104	7.860865480785346e-09	0.0942039301741459	-0.0277682353650306	0.0007710748952877	0.0088743804602553	-0.0233250743509714	0.0079948428655568	6.391751244494605e-05	0.0005440590934783	0.000303758862034	-4.9858199000001e-07	9.226944626419067e-08	2.485840007523701e-13	0.0008999137613512	-0.0001760169545499	8.098447778692646e-07	3.0981968289021573e-08	-0.0005756370882901	-9.797243613849998e-05	3.313580574151044e-07	9.598598242912456e-09	0.0
660.3870895884035	0.1138714680316752	0.0129667112316888	436111.108095042	992.5096697426368	-2.6930395709580357	985075.444532638	7.252462130745839	623.6298534834206	-0.5195850008096841	388914.1941557526	0.2699685730663994	790.7198466330507	508.94280009073753	1.117202	17.094742	0.0257396814822864	0.0146871823592924	0.0196079982	0.0872889226	0.0916199694	0.0869593539	-0.024623728	0.0961542205	-0.0533088044	0.1103468092	0.0251128239	-0.0519899563	-0.0535722681	-0.1359056367	0.1005330379	-0.0981647395	-0.0209187948	-0.0412256456	-0.0601727126	-0.1645342258	0.1265567496	0.0270792441	-0.112772635	0.0152085945	-0.0448911682	-0.1577875556	-0.0608073578	0.124071315	-0.0323305638	-0.0212478999	0.0311599002	0.0109268653	-0.0532763898	-0.0579472969	0.0019977267	-0.0431924184	-0.0341814362	0.1224843054	0.029872893	0.0569147924	-0.1377158667	0.0559685562	0.0864572767	0.1188620023	0.0190623743	0.0748245214	0.1367001088	-0.0315325874	0.0429872321	-0.001981671	0.1248412278	-0.1537144311	-0.0313802115	-0.0487973828	0.0723505561	-0.038979634	0.0517129782	-0.0022566131	0.0310374234	-0.0361832825	-0.1427254202	-0.0625497671	-0.0069096551	-0.0119247051	-0.0002072647	0.1789990788	0.0799746716	-0.1299051301	-0.0586313759	-0.0172200078	0.0001265203	-0.0408081711	-0.0388788443	0.0119031939	-0.075954376	0.0751604287	0.0505355479	-0.0179547627	0.0412183372	0.0096878786	0.0043465912	0.1404786658	0.2027621394	-0.0005209882	-0.0442187678	0.0256090426	0.0291950625	-0.039393802	-0.0129682876	0.0526251483	0.0689821465	-0.0928228792	-0.1461774516	0.056342955	-0.0268790867	0.0060121339	0.0043807439	-0.1022469749	-0.0347805099	0.0017841892	0.0559620068	0.1420944485	0.0091973919	-0.0101580151	-0.036951042	0.0769870707	0.0599877022	-0.1049451184	0.0529590947	0.000689777	0.1260629223	-0.0360339907	-0.0934421931	0.0941590645	0.0	-0.063551959746249	-1.5137674011928004e-06	0.0040388515875888	2.291491744914005e-12	0.1036452460979973	0.0094413159238514	8.913844637397008e-05	0.0107423370387144	-0.0329736906872852	-0.0096486163363138	9.309579720538156e-05	0.0010872642775407	0.000398741999101	9.498313706699998e-05	1.589951818470619e-07	9.021796327088508e-09	0.0008998906661217	-2.3095229499995283e-08	8.09803210972957e-07	5.333896256574524e-16	-0.0005376786114922	3.795847679790004e-05	2.890982892561801e-07	1.4408459608167154e-09	0.0
658.7080425635389	-1.6790470248645306	2.819198911706432	433896.285337889	993.189539885718	0.6798701430811889	986425.462138404	0.4622234114532362	623.1087834343838	-0.5210700490367799	388264.5559930778	0.2715139960031922	791.0251260019655	495.8845402998467	1.074694	16.444298	0.04166437860293	0.0227516499838693	0.0730822817	0.1371965674	-0.0433865657	-0.0543009291	-0.0148696562	0.0711128934	-0.1549299629	-0.0558311825	-0.0266261071	-0.0866710301	-0.0381930141	0.0472370297	0.057415858	-0.0240563672	0.0795329257	-0.0697745877	0.0094336827	-0.0494268257	0.1277156215	-0.0760522722	0.0105960753	0.0301906607	-0.0420796338	0.0434071751	-0.0457473074	-0.0623327786	-0.0345391059	0.00947297	-0.0354790289	0.0918680885	-0.0684878623	-0.0440751273	0.0207363149	0.0728653703	-0.1064019646	0.0442063045	0.0526844036	0.0042480301	-0.0537001741	0.0250859446	0.0041034301	-0.1100379716	0.0358542647	-0.0093134309	0.0195474165	-0.0577741485	-0.053307984	0.0089749725	0.0667613134	0.0841281349	0.0441429722	-0.0266351791	-0.0366996259	0.082511236	0.0645265821	0.1128003246	-0.0299331828	0.0971399657	-0.0738899276	-0.0438994859	-0.1183614546	0.0144099592	0.0292486674	0.097312647	-0.0377953917	0.0446256108	0.0048840167	-0.0314224933	-0.0112426662	0.077658464	-0.0057888714	-0.0147739002	-0.0236402214	0.0064066233	0.114273341	0.010643767	-0.0018237149	-0.0444238662	-0.0256121246	0.0737538877	0.0676875348	0.0349279688	-0.0004736237	-0.0432678768	0.0478529129	-0.0559213475	0.0439347661	0.0758166361	0.0252811269	0.0005042667	0.0420812092	-0.066806692	0.1091715379	0.0978616833	0.0630830783	0.0274631926	-0.0670709085	-0.0766707279	0.0461412728	0.0420489005	0.0459757217	-0.1078285447	-0.0588349953	0.0227484329	0.0539295339	-0.027981283	0.0152245264	0.118634881	0.0998013204	-0.0383474405	-0.0904716714	0.0982378286	0.0	-0.063692544086706	-0.0001405843404569	0.0040567401722369	1.9763956781728305e-08	0.0967186466226763	-0.0069265994753209	4.79777802915171e-05	0.0093544966045221	-0.0381080996272373	-0.0051344089399521	2.636215516266007e-05	0.0014522272571994	0.0006951233997524	0.0002963814006514	4.831965408833349e-07	8.784193465208569e-08	0.0009229069715044	2.301630538269997e-05	8.517572780514233e-07	5.297503134697038e-10	-0.0002678206005823	0.0002698580109099	7.172787409626386e-08	7.282334605224769e-08	0.0
658.0334303454507	-0.6746122180882139	0.4551016447938999	433007.9954522011	992.9953641024504	-0.1941757832676103	986039.793128958	0.0377042348075899	623.4596343687431	0.3508509343593005	388701.9156872068	0.1230963781407941	791.0347328337532	498.5842033608319	1.064097	16.28216	0.0448074109942865	0.0315515649872979	0.1202949696	0.068382585	0.1279046419	0.0379686919	-0.0376888947	0.1187663566	-0.0590892437	0.0662964799	-0.0024504711	-0.0321344227	-0.0026946087	-0.0637463151	0.0468429881	0.0508467271	-0.0127107201	-0.0011854727	0.094241643	-0.0587011523	0.1196056344	-0.0057425736	-0.12629372	0.0739289763	-0.0713682959	-0.0438002673	-0.0549753329	0.160571407	-0.0819884676	-0.0605727454	-0.0197374196	0.0452662578	0.1580852877	-0.0459458876	-0.0062592116	0.0006689877	0.1346088458	0.1217056178	0.0206467004	-0.1373464806	-0.036195276	-0.0269127373	-0.0213564921	-0.0387617333	0.0382308299	0.104454038	0.0412105992	-0.0622851962	0.0560208721	0.12514321	-0.1684648678	-0.0168047322	-0.10066	0.0381738889	-0.0498726203	0.0641928926	0.0447891125	0.0435401259	0.0432809895	-0.0666115501	-0.0831210277	-0.0697171939	0.0863727101	0.0082642682	0.0617889036	0.1214232656	-0.0306938576	-0.0851834778	0.061115581	-0.063267964	-0.0141712738	0.0042303616	-0.0892201605	0.0199840784	-0.0357716567	0.0961424651	0.1447125289	-0.0764386463	0.1639442283	0.0634741547	-0.1075101641	0.020571132	-0.0399612269	0.112009654	-0.1157204182	0.120240046	0.0048416654	-0.0954216808	0.0764739994	0.0968695936	-0.0152511849	-0.0432792075	-0.0669445308	0.0905771778	-0.1442836721	0.0702787223	0.0757436022	-0.0526383354	-0.061167708	-0.0181171453	0.0682413366	0.0018275229	-0.0348255814	-0.052975661	-0.047434076	0.0084680714	0.0560301396	-0.0159396439	-0.1152812456	-0.0137223753	0.0934316326	-0.0406438432	-0.0873402943	0.1019236731	0.0	-0.0587037307838897	0.0049888133028162	0.0034461280079473	2.4888258170356827e-05	0.1269003871944392	0.0301817405717628	0.0009109374639411	0.0161037082700985	-0.0316967893414599	0.0064113102857774	4.110489958051515e-05	0.0010046864545568	0.0006951505603676	2.7160615200059333e-08	4.832343015793883e-07	7.37699018045694e-16	0.000931887607616	8.980636111600038e-06	8.684145132282719e-07	8.065182496897464e-11	-0.0003233237405341	-5.550313995180003e-05	1.0453824119296205e-07	3.0805985445091e-09	0.0
658.6586250230594	0.625194677608647	0.39086838491018	433831.1843172671	993.066899785654	0.0715356832035922	986181.86744989	0.0051173539714047	622.5871790593593	-0.8724553093837812	387614.79552909074	0.7611782668719494	790.06774259996	490.79038681722665	1.133912	17.350416	0.050411508302439	0.0235977575836284	0.1276731729	0.1098698238	-0.0126292433	-0.0604821236	0.0103933774	-0.0809985479	-0.0611629667	-0.0419588956	-0.0361645146	-0.0057025353	0.11861154	-0.0078081076	0.0484843704	-0.041348791	0.0938564423	0.053603583	0.0436577928	-0.0156984916	-0.1327317874	0.0609694582	-0.0594423914	0.0568391741	-0.0825337561	0.0676652767	-0.0854382036	-0.1584881492	0.0226335523	-0.1344283649	0.1512092381	0.0131890056	0.0110166164	-0.1157243933	0.0266127556	-0.0017258727	0.0710889734	-0.0445098669	-0.0119132436	0.0066022141	0.0510086282	0.0252595672	-0.1633368102	-0.1008800649	-0.0708304444	0.1010586436	0.0743373699	0.158378126	-0.2237861366	-0.0122451736	0.0772445998	0.0163382521	-0.1086123668	-0.0881903112	-0.0318814645	-0.0312673919	0.017996188	0.091709482	0.0839960742	0.0289787576	0.0876611517	0.0438646589	-0.0882269693	0.06528941	0.0517824156	0.0604281058	0.1156130327	-0.00269716	0.0230446989	-0.0711867488	-0.0530649059	0.1726995097	0.0235941239	-0.1148608947	-0.0027220157	0.0315121735	-0.2035428086	0.0129684399	0.0693247758	-0.1019392881	-0.0539447187	-0.0426645921	-0.0050650579	0.0261388406	-0.0636991966	0.0146182187	-0.1157492129	-0.0640926044	0.0177806891	0.0069892271	-0.1026718263	-0.0331427726	0.0041523718	-0.0519159271	0.086319399	0.0164470372	0.0440036838	-0.0227528557	-0.0204408222	-0.2530832861	-0.0243590861	0.1845706853	-0.0333346218	-0.1016604068	-0.0383347566	-0.0507975316	-0.0443253367	-0.0225997782	0.0580011763	-0.0081334455	0.0024337825	-0.0429221782	-0.0840536294	0.1052018558	0.0	-0.0636845794459333	-0.0049808486620435	0.0040557256592053	2.4808853394181487e-05	0.1333963949892904	0.0064960077948512	4.2198117270767687e-05	0.0177945981961387	-0.0233213470190207	0.0083754423224391	7.01480340965057e-05	0.0005438852267815	0.0003395947056008	-0.0003555558547668	1.1532456407209401e-07	1.2641996585894982e-07	0.0007449564298207	-0.0001869311777952	5.549600823312036e-07	3.494326523193804e-08	-0.0002546265826341	6.869715789999998e-05	6.483469658392018e-08	4.71929950353753e-09	0.0
661.1179672612191	2.4593422381597065	6.048364244396395	437076.9666356063	994.4529353370352	1.3860355513812692	988936.6406004456	1.921094549692779	623.3418674948227	0.7546884354634358	388555.0837719332	0.5695546346222484	790.5009089947883	503.0990604145886	1.225185	18.747026	0.0606163187957827	0.0354782896959352	0.0398306578	0.081016059	0.0165281634	0.1579750939	-0.0721087973	0.0623532812	0.092887143	0.0207221751	0.0038743171	-0.1437773888	-0.0290856564	0.1196546208	-0.0257677687	0.092568928	-0.0785214537	0.143409778	-0.0451415558	0.0142655311	-0.011907825	0.0104834625	0.1363564683	-0.1225452899	-0.0594492876	0.0819193495	-0.0011820105	0.1020229688	-0.1028260782	0.0237514349	0.2039704465	-0.0021703579	0.1108937936	-0.1753768161	0.1002998838	-0.0517964755	0.1940994386	-0.0689467845	-0.0534539601	-0.0006172467	-0.0551692603	-0.1160890149	0.0110357779	0.0457612054	-0.0606580615	-0.0079514645	-0.0069965899	-0.0969799064	0.125110628	-0.0014871352	0.1273797856	0.0425309641	0.0966081846	-0.0048118553	-0.0072814182	0.0177818333	0.0107728315	-0.1086042752	0.0638644258	0.0560304685	0.0353544996	-0.0881257531	0.0702935107	0.1599069344	0.096987536	-0.0756259242	0.1109760128	0.0797161139	0.0655381372	-0.0538304881	0.0900602657	-0.0670088536	-0.025176323	-0.1462147596	0.0065961406	0.1780035496	0.0268064774	-0.0133850403	0.0138848059	-0.0114255217	0.0386403982	-0.0311985528	-0.1222907072	0.0216410307	-0.1067505547	0.0080013189	-0.0856373623	-0.0231005846	-0.0930326739	0.0492165591	-0.0052945368	0.0283721727	0.0152846578	-0.0173850869	-0.1401052586	-0.0569974658	-0.0740874743	0.2361551682	0.0347973609	-0.0816314997	-0.0114813966	0.113412239	0.0238757945	-0.0068315838	0.0479286126	0.0301413636	0.007445456	-0.033072505	0.107425358	0.0154559731	-0.0341334154	-0.0451814325	-0.0806175202	0.1080592651	0.0	-0.0636545117701246	3.0067675808695404e-05	0.0040518968686929	9.040651285368067e-10	0.1336809194525869	0.0002845244632964	8.095417021415725e-08	0.017870588225689	-0.0439960236873133	-0.0206746766682925	0.0004274422553384	0.0019356501002946	0.0006950617301463	0.0003554670245455	4.83110808713968e-07	1.2635680553923113e-07	0.0003788872528187	-0.000366069177002	1.435555503485015e-07	1.3400664235092166e-07	-0.0003256313808543	-7.100479822019995e-05	1.0603579619707817e-07	5.04168137029131e-09	0.0
662.1144637666067	0.996496505387654	0.9930052852498068	438395.5631289412	993.6692228290988	-0.7837125079364569	987378.5243977852	0.6142052950960509	624.8231227242168	1.481255229394037	390403.9346908417	2.1941170546071813	790.8997767465847	511.2470018961658	1.132136	17.323244	0.1056282198777086	0.0552182495294649	-0.0829601314	0.0660354425	0.0479819976	0.0528518627	-0.0207259392	-0.073232373	0.0157794296	0.1601519865	0.0054148924	-0.1054946198	0.0296542362	0.0405356167	-0.0086679392	0.0516685329	-0.0309848364	0.0530783067	-0.1168878296	0.1219982908	-0.018785581	0.0686981985	0.1362922954	-0.0551230739	-0.0969195271	-0.154923515	0.2056197371	-0.0083493864	0.0439229574	0.0557709435	0.0167668402	0.0864367168	0.0151371405	-0.0091316958	0.0614265352	-0.1153637508	0.0861305472	-0.061367505	0.0666121598	-0.2193405279	0.0738680316	-0.0608907152	0.0979250713	-0.102289018	0.0052127357	-0.0444445847	0.0256827978	0.0319191032	0.0896967237	-0.1244580727	-0.0218153089	-0.0375858571	0.0173801507	-0.1447750327	0.0419276514	0.114619844	0.0330147242	-0.0822026719	0.1009795735	-0.0140612724	-0.1182867167	0.038936736	-0.0572186023	-0.1150762014	-0.0193813061	-0.1124894504	0.07929729	0.13644413	-0.0375838715	0.0484339152	0.0228893041	-0.1628216868	0.022455811	-0.0113347365	0.063737019	0.085852195	-0.0225544134	-0.1118021539	-0.0691949294	0.1153142724	-0.0495911887	-0.0456194134	-0.0351264439	-0.0885759605	-0.1380979065	-0.0416993561	-0.0785998471	-0.0087135768	-0.0482463663	0.0739543951	0.0845803835	0.0401883674	-0.1036596372	0.0306070563	0.1268733809	-0.0329507539	0.0998112238	0.1223121682	0.1022377768	0.1360755478	-0.0749283507	0.1209328383	-0.0079383335	0.0490205612	0.0410865764	0.0827839079	0.0784217362	-0.0723581904	-0.007762222	-0.0207131089	-0.0702795849	-0.0474206018	-0.077038076	0.1104844722	0.0	-0.0705073303290078	-0.0068528185588832	0.0049712836301238	4.696112220097402e-05	0.1054755398048143	-0.0282053796477725	0.0007955434410749	0.0111250894971169	-0.0868545495466861	-0.0428585258593728	0.0018368532388385	0.0075437127769577	0.0006951802633779	1.1853323159994897e-07	4.832755985901664e-07	1.4050126993527136e-14	0.0008168463199351	0.0004379590671164	6.672379103915157e-07	1.9180814446946734e-07	-0.0004417836967399	-0.0001161523158856	1.9517283470517198e-07	1.3491360485588211e-08	0.0
